text,favoriteCount,retweetCount
"Start the #weekend #party with these #kawaii #pink #earrings! 
Find these and more at:
https://t.co/oiIqy9yKZ8 https://t.co/XUfmHuowpo",0,0
"Spice up your Friday with our Weekend Booster! See what you can get today at Fruits4Real.

Visit: https://t.co/cLgs7iaJ5z",0,0
It's the weekend (in case you might not have noticed.) Are you planing anything different from your weekdays? I hop https://t.co/GdpomPqzCZ,0,0
Restaurant Paul Place Dauphine Paris France #paris #france #restaurant #midnightinparis #movielocation https://t.co/dDhFQ7e8Pe,2,0
"De laatste dag van de #werkweek begonnen met een 10km #hardlopen een goed begin van het #weekend 

Ik had nog https://t.co/pcv19myLGl",2,0
#Music #relaxing #weekend #StayAtHomeSafe ... Introducing Tortured Soul di Tortured Soul https://t.co/RqrZv1G7Ru #NowPlaying,0,0
"New drawing 
Finished for now 
#conceptart #drawing #illustration #digitalpainting #procreate #digitalart #artist https://t.co/6aYEpRsB4p",0,0
@mibileo @BabyGo2014 @SathieGounden @gerrinnesmac @Hani19178044 @ms_tarrie @letgolifeflows @Cynthia55678360 https://t.co/BnQDaSWPhP,2,2
https://t.co/dMPOEvqJTS #COVID19 isn't our only #healthcare issue #fridaymorning #weekend #discrimination are you r https://t.co/bct8EprdT9,3,1
"Friday calmness   
.
.
.
.
.
.
#headacherelief #headachessuck #tensionheadache #feelsgreat #friday #weekend https://t.co/8lxBiBHdiK",0,0
"Gram blunts, My room darkening curtains, &amp; Erykah Badu.  #vibes #Payday #weekend",0,0
My #BookShelf sorted a few #reads for the #weekend #StayLocalStaySafe #walk1000miles @countrywalking @OSleisure https://t.co/JGeqLhYAyj,1,1
"Last chance to get 30% off #food this #weekend 
#onlineorder #carryout #delivery #doordash #eatlocal #eatlocalcincy https://t.co/keacAlIDGj",0,0
"#FoodForThought 
#YouDoTheDishes
#YouFeelMe #day
#time #today #fly 
#year #weekend 
#women #girl #man https://t.co/VgP3hHhOD6",0,0
"The weekend is nearly here. Spend it wisely... 
#weekend #friday #window #glass #snooze #nap #sleep #cat #rest https://t.co/xmAdNucmy2",6,6
Its a toasting marshmallows kinda night #weekend #PositiveNews https://t.co/wdXrN4F8t0,3,0
"Nice flowers from Roskilde, Denmark.

#Denmark #NaturePhotography #April17th #nikonphotography #FridayMotivation https://t.co/p3XmGudpA5",1,1
posso dire #weekend ... relax e #gintonic https://t.co/nqlTEGtEBz,6,0
"Please retweet .Let's give  people hope. https://t.co/x2xl6Vp1JM
#COVID19 #coronavirus #weekend #covid_19mexico #trump #faith  #remdesivir",1,0
ICYMI: From earlier on @LastWordOnMLB - Travel back and revisit the 1955 Brooklyn @Dodgers team. Jackie Robinson wa https://t.co/RgGU6dwXgW,0,1
You are looking for a #game that will bring a little #magic into your #weekend? Look no further than Child of Light https://t.co/8HpTSdeo8E,1,0
Have a kick-ass weekend from your favorite uncensored HR Podcast! https://t.co/8FtpMBzq3b  #humanresources https://t.co/nT1N74oecE,0,0
"As we go into the #weekend, just remember we are a doctor's office that never closes!

Breathe in the future with S https://t.co/wA6E7KJi14",0,0
"Counting my blessings 

#weekend https://t.co/V5o52bUYpq",1,0
Plan your #weekend with these fun #indoor activities in mind! https://t.co/Cntpeq9M58,0,0
#Weekend!,0,0
Its nearly the #weekend! Now I appreciate that there are not much to differentiate between weekdays and weekends b https://t.co/G8TWjaydT4,0,0
#karaoke vibes hehehehehehe!!!! Was so much fun! Apologies to the neighbours haha!!! #life #lockdown #lockdown2020 https://t.co/AiM20yliqZ,6,1
This is a good reminder as we go into the #weekend.  There are so many people that we #interact with that just need https://t.co/zkUBOmmVAN,0,0
Happy Friday! What's one thing that made you smile this week? #Dental #JustSmile #Smiles #Weekend https://t.co/Tt2Vm9PC8J,0,0
Bring out the #Kraken #Rum #weekend https://t.co/bDrJZMc2nd,0,0
"Ehhh torneranno le cene con gli amici 
#polenta #spuntature #salsicce #food #cucina #foodblogger  #weekend https://t.co/Pw5Z8np8e4",0,0
We've made it through another week!  Celebrate by not cooking &amp; ordering from @keglerswv! #friday #TGIF #weekend https://t.co/4XTw8Y6XJV,2,0
Rain this #weekend. #Beardsley #BonMots #Umbrella https://t.co/17hl4JwzqC,0,0
Its #Friday! And were #biking into the #weekend with this gorgeous Kirk Kara #engagementring What are your week https://t.co/yVhc5I7bnL,0,0
"



UPLift
weekend


PA

#UPLift
#weekend",0,0
"#MeAt20 Vs #Now 
#Throwback #weekend https://t.co/gePASIC3em",1,0
The feeling of the #sun on your skin is just bliss! #Weekend #Spring https://t.co/eDpkVnnADw,1,0
"Happy Aloha Friday! 
-
#alohafriday #happyalohafriday #weekend #friday #weekendplans #WorkLifeHawaii https://t.co/65Pq38F1za",1,0
Ms. Ziggy is taking her afternoon nap. Have a wonderful weekend y'all. #weekend #FridayThoughts #StayHome #cats https://t.co/1XQWdI56ze,0,0
"Yes, I think we should . #weekend #thebeachoftheocean https://t.co/LRIof7gKz1",0,0
Good night! Happy weekend! #friday #friyay #thankgoditsfriday #tgif #freakyfriday #fridayfeeling #fantasticfriday https://t.co/SXS20HtdqE,1,0
"Happy Aloha Friday! 
What's your plans for the weekend?
-
#alohafriday #happyalohafriday #weekend #friday https://t.co/MMSjlnAGPm",2,0
"Have a #great #weekend, #everyone! https://t.co/rtRybY1NZD #Rap and #HipHop with #Million #Views on #YouTube",0,0
"This weeks market recap with @FuturesOne  VP @ClintDuis . Have a great weekend everyone!

#recap #markets #farm https://t.co/zFZwwvomeu",2,3
Just in time for the #weekend. Remember those #jigsawpuzzle's we posted yesterday? Well now the Fisher has its own https://t.co/G3zFSgsmwi,3,1
Love yoga?  Excited to share this item from my #etsy shop: YOGA BAG - Wildflowers Print https://t.co/xijNJMlNbg https://t.co/e8Nn9AJ8ag,1,1
Help me to make this viral today is my lil brothers Brian birthday !! Send me warnings wishes  https://t.co/LE9jKxQaOa,2,0
"Dot com or dot co dot UK.
All #Amazon sites
#LaymansHandbook selfhelp
https://t.co/66RgqyOOuk

#BooksConnectUs https://t.co/LqGNUSMKPs",3,3
"Weekend is coming up. What's everyone's plans?

#weekend",4,1
"Nature, my favorite muse.
#sunsets #purple #naturelovers #PoetryMonth #weekend #iamwriting #StayHomeIndia https://t.co/VXxi1sBxNX",0,0
#FridayFeeling And a safe #weekend to everyone. Thanks AnneeCU! = @Annee2Cu https://t.co/cJgCelunRy,0,0
Hello friends! Happy Weekend 2 all  #FunniestTweets #haha #HAHAHA #FunFactFriday #lol #StayAtHomeSaveLives https://t.co/RIyGsQ3TVX,2,1
Delicious Breakfast Recipe Ideas to Make the Weekend Fun! 4 recipes you HAVE to try... - https://t.co/LVZQMz9dDC https://t.co/wRla49YFSS,1,1
"Dot com or dot co dot UK.
All #Amazon sites
#LaymansHandbook selfhelp
https://t.co/66RgqyOOuk

#TWOsonsTOOmany memo https://t.co/3TZ6hrqa9t",4,4
In Zeiten von Corona habe ich als freischaffender Musiker viel Zeit. Gezwungenermaen! Werde mich auf dieser Plattf https://t.co/IasgsMHiBU,0,0
Did someone say weekend?  #worldlyvoices #recordingstudio #voiceover #voiceoverartist #weekend #nashville https://t.co/VteIkudHOz,2,1
The weekend is here again (even though for many one day seems just like the next.) will you be working on your car https://t.co/eQdSUSXMDu,0,0
The #weekend is here! Some parts of the country will experience the last cool blast of April (hopefully) while othe https://t.co/uYjN2ZgPN0,0,0
#FridayFeeling #FlashbackFriday #fridaymorning #FridayThoughts #friday #FridayMotivation #FridayVibes #COVID19 https://t.co/LIA6B32fv3,0,0
Cute? One of six handmade washbags with waterproof lining #CatsOfTwitter #weekend #SmallBiz https://t.co/Me8WzvsiNY,5,3
"It doesnt matter how many times I watch this it still makes me laugh...SEAGULLS! (Stop It Now)"" -- A Bad Lip Read https://t.co/SW8nxA1KSO",0,0
Sorry @Justin_Willman that it took me 10 days of lockdown to find you on @netflix.  Now I'm really gonna have a har https://t.co/7qT5LlChcl,1,0
E NON FATEMI RIDERE CHE PRIMA DI QUESTO ROMANZO SANITARIO NEANCHE SAPEVATE COSA FOSSE LA SALUTE O LA SANIT E ORA T https://t.co/dIvZenK1oN,0,0
"Dot com or dot co dot UK.
All #Amazon sites
#LaymansHandbook selfhelp
https://t.co/66RgqyOOuk

#TWOsonsTOOmany memo https://t.co/GM9hBPff3f",4,4
"One Ray | Muddy Mississippi 
You are epic! Dont let anyone say otherwise! #music #originalmusic #guitar #singing https://t.co/xHeKVklfJJ",0,0
"Not too late for a #DailySmile, is it? 

Of course it isnt!!  Have a great #QuarantineLife Friday and #weekend e https://t.co/THNXLDxiDL",1,0
#mrrain #17aprile #weekend #stoascoltando #TikTok #gfvip #Musica #stoascoltandomusica https://t.co/0bakCaIXVb,0,0
Thanks for the follow @Storeboard Have a great weekend! #HappyFriday #weekend #weekendvibes #BePositive,0,0
"""Wanna go #skiing?""...can mean a whole host of things in #jacksonhole. Have a great #weekend. https://t.co/UlVzjaAAn3",0,0
"Dot com or dot co dot UK.
All #Amazon sites
#LaymansHandbook selfhelp
https://t.co/66RgqyOOuk

#TWOsonsTOOmany memo https://t.co/aSiuKIi3qy",6,6
"Tamales on Friday? Sounds like a great idea to me!  

#tamales #Friday #weekendvibes #weekend #weekendfood #food https://t.co/lNHBa8yWUs",0,1
"#repost bway.junkie

I know that #money doesnt make the world goes wrong. Its #love. Have a great #lockdown https://t.co/OteRwjNqbL",1,0
"Classico Prototipo di Capitello Stile ""Gattinzio""...Ritrovato negli Scavi del Regno delle Due Sicilie... https://t.co/GzktxcocU2",3,0
"Me - What's your mother tongue?
My daughter - Pink 
#fun #LaughingBands #weekend",0,0
"Tamales on Friday? Sounds like a great idea to me!  

#tamales #Friday #weekendvibes #weekend #weekendfood https://t.co/mAcGEJUMIO",0,1
"Have a great weekend!

#weekend #havefun #relax #seeyoumonday https://t.co/TJjoLvHxCY",0,0
"Add a little confetti to every day of your life. 
What was your confetti today?  [Balou]
#weekend #CatsOfTwitter https://t.co/urBGBf8Sks",0,0
Swimming into some weekend reading of Chelonian Conservation and Biology! #turtles #Weekend https://t.co/p3Tx41FCbS,3,1
La definizione di Sgarbi di Conte come controfigura di Mark Caltagirone  geniale...   #staseraitalia #Conte https://t.co/ZHNxRymnIa,2,0
I Love All The @SamsungMobileUS Products In #BlackAF On @netflix   Very Cool.  Great Work  https://t.co/UhHfccYaBm,0,0
Wieviel Toilettenpapier bentigt Ihr pro Person im Monat? Brauche das Ergebnis fr die Uni. Bitte nur ernsthafte An https://t.co/Wg1j7hFMmW,0,1
"This is the time you work for you, your dreams and your plans. 

#weekend 
#WorkFromHome 
#workingonmydreams",0,0
"When you order from China but your order is wrong...
This was not my order.
#golf #golfathome #jokes #Wuhan https://t.co/Ost7TpJ348",0,0
"Bonne soire mes loulous
#vendredi #weekend #body #dentelles #bas #tattoo #Tatouage #brunette https://t.co/lOH1oWm6wd",82,6
#CenterParcs #promo : rservez maintenant et dcalez sans aucun frais sur https://t.co/yOc0qFuZ5r #sejour #conges https://t.co/YIsRyYuNMK,0,0
Jullie hadden het antwoord op deze vraag nog van ons tegoed: Craig Bellamy. @Ventos is twee pogingen had dit goed. https://t.co/zhKUeDYO80,1,0
"I am missing #TejasswiPrakash &amp;
To whom are you missing?

#kkk10 #KhatronKeKhiladi10 
#KarishmaTanna #KaranPatel https://t.co/3f1uauxHKg",1,1
"It's #Friyay! In case you don't have any fun weekend plans, here are a few ideas of things to do while staying at h https://t.co/j9UUqjLwrV",0,0
#weekend #SocialDistancing https://t.co/p6miCf8GuR,1,0
Llipa! By @LaQuinceBrewery Salud!! #craftbeer #weekend en Community of Madrid https://t.co/UarBAq66yM,0,0
Its Officially the #Weekend and were kicking it off in style starting with some #CallOfDutywarzone with https://t.co/shL7QvUWvI,4,3
Vandaag eigenlijk best wel veel gedaan. Met name in huis wat spullen opgeruimd en huishoudelijke taken gedaan. Vana https://t.co/G9mQEEP1QO,1,0
"Happy Friday! What are your plans for the weekend?
#FridayThoughts #weekend",0,0
"Enjoy a new episode of #ithurofficialpodcast

-

-

https://t.co/oQ5lseMEQ6
#Trance #Podcast #RadioShow #Beats https://t.co/E5URx2wj9s",0,1
"We loooove that song Thank you so much @coldplay 
.
.
.
#banjo #piano #flockofbirds #coldplay #fivestringbanjo https://t.co/RJpHWZ7UK8",3,0
#joggetur #balsam #fredag #weekend #godhelg https://t.co/YnB3Vczqme,9,0
@sezzleinc is the greatest thing on earth since sliced bread. Best way to stock up on your #supplements. Follow  https://t.co/GbhGnCCcgt,2,0
"ALI DRAWING AND AUTOGRAPH
https://t.co/FaSxSB83zl 
https://t.co/sgwTZjeHcI
#LP #vinyl #records #album #antiques https://t.co/4g0lYxXbbD",0,1
"I drink, and I know things.

Homemade Red Wine 

#redwine
#redwinetime
#weekend
#fridaynight
#day25
#awesome https://t.co/lczcVyS3HO",0,0
Join me for a simple meditation to boost your immunity &amp; receive a love blessing this #weekend. We have the power t https://t.co/Ltj2seqG4P,0,0
"46th Bahrain annual fine arts exhibition

#culturebh #culture #artwork #art #arts #fineart #exhibition #bh #bahrain https://t.co/yaLJCeYnge",0,0
T duash por t mos jesh me t...apo te jesh me t por mos t kesh dashuri???#albania #weekend #quotes,0,0
Those who are attending webinar on #weekend! https://t.co/nY03DfnHfF,2,0
"BLACKHAWKS AUTOGRAPH
https://t.co/FaSxSB83zl 
https://t.co/sgwTZjeHcI
#LP #vinyl #records #album #antiques #band https://t.co/ugm6TjCWSn",0,0
"Ik word een beetje onrustig van dat ophokken #socialdistancing 

Stopdeweek! Alles aan de kant! #BBQ, #Bier, #Zon, https://t.co/gbBCTGkEFQ",0,0
"https://t.co/nxVURWuXUK ExoArmor for iPhone / iPad

30 cities of heart-pounding action. $1.99

#apple #app https://t.co/rqoETDfAmv",4,1
#sushi #sushikadoto #kadoto #restauracja #restauracjawarszawa #warszawa #wola #banderii4loku7 #gastronomia #nawoli https://t.co/uyN7NllGhn,0,0
"RUSH BAND AUTOGRAPH
https://t.co/FaSxSB83zl 
https://t.co/sgwTZjeHcI
#LP #vinyl #records #album #antiques #band https://t.co/8E2V0NTm2l",0,0
#weekend https://t.co/41mVxomwQt,0,0
"Und was macht ihr am Wochenende? Andreas berlegt noch...

#gettychallenge #gettymuseumchallenge #katztheatertrier https://t.co/e00tlsvcBN",0,0
#UKPilots -&gt; CAA says 'go #fly' to make sure your @LycomingEngines stay healthy. I hope that means you'll be up the https://t.co/w1bKiB7BKo,0,0
"La gente pu anche dire che non so cantare, ma nessuno potr mai dire che non ho cantato.

Florence Foster Jenkins

#weekend #buonaserata",0,0
"GRETA VAN FLEET AUTOGRAPH
https://t.co/FaSxSB83zl 
https://t.co/sgwTZjeHcI
#LP #vinyl #records #album #antiques https://t.co/MjwbO4X6N2",0,0
Wanda Sykes Needs to Learn How to Play |  https://t.co/sf8KRcOl9V via @YouTube @iamwandasykes @netflix #comedy #standupcomedy #weekend,2,0
"ERIC CLAPTON AUTOGRAPH
https://t.co/FaSxSB83zl 
https://t.co/sgwTZjeHcI
#LP #vinyl #records #album #antiques #band https://t.co/Pa1EnezJb4",0,0
Still one of my favorite cologne from rue 21.. CJ Black @rue21 #weekend #FridayThoughts #FridayFeeling #cologne https://t.co/YfKlBMfNKS,0,0
#podcast #podcasting #Biden2020 #fridaymorning #Veterans #CoronavirusUSA #weekend #Wuhan #BernieBros https://t.co/aJNe2EUSX1,1,0
Cheers  #liefmans #fruitesse #weekend https://t.co/ua2xfTg2TC,0,0
Were kicking off the #weekend with this uplifting video made for our Miracles children and families! Sending #hope https://t.co/HYzWzLwGwn,0,0
"Hommage  Manu Macron !
#discoursmacron #Wuhan #weekend #MacronDestitution #macron #Macron #President #france https://t.co/BY94676kdi",1,0
"#SocialDistancing doesn't mean you have to spend your #weekend alone. Grab your laptop, some snacks, and a boozy https://t.co/dJpjGFfqPd",1,1
.@YPWD Poetry for positive vibes! Take care and have a great weekend everyone! #hometime #dementia #inclusion https://t.co/TpVV0MhCDj,1,1
you do brighten up my rainy Friday Let's get the weekend started! Thank you @Glitterbox &amp; @DefectedRecords ! This https://t.co/Nwj0pqLJcH,0,0
#portret #Foto #photo #photographer #beautiful #Spring #fotografia #portrait #portraits #portraitphotography https://t.co/TzGr8gHsbv,1,0
Friday night goals: #socialdistance myself from the fridge and pantry.  #fridaymorning #fridaythoughts https://t.co/81y0wJVkhM,0,0
#weekend #KFC #StayAtHome https://t.co/ER9VjHsAPh,3,0
@BLU3L4ZU4RD1 @Stallion_Team2 @MarEthr @MariadeliaSofia @ElisaElisa110 @CharlesGavin12 @ganseyman @GrandeFollowTm https://t.co/r81WzxPdE0,1,1
"U sutini, sve je jednostavno... #steeringwheel #Mercedes #MercedesAMGF1 #F1 #Formula1 #FormulaOne #GP #GrandPrix https://t.co/21r9mrZf1z",0,0
"Happy Friday!


#soleil #weekend #mood #vendredi #onsoccupe #onsamuse #activitesmanuelles #enfants #fridayvibes https://t.co/dyQtGxGysG",2,0
It's Friday!  What game is getting you through the quarantine? What is helping keep you sane? We want to know! https://t.co/6XW11y4FrG,0,0
@JeannetteZiggy #ShabbatShalom en en fijn #weekend met de kleine Mila! Neusjes terug! https://t.co/W96UOBmQNi,1,1
Nothing beats Hammock Time #weekend https://t.co/bQu82dcJWD,5,0
"Une petit touche d'humeur pour bien commencer le week-end

Bon week-end  tous et prenez soin de vous  https://t.co/6jFwfVucFc",0,0
"Listen now to The Friday Request Show
at Hospital Radio Reading @HRReading today 
with Paul Arthur @PaulArthurVover https://t.co/N6QTO6sKj8",3,1
